nbr_ba_id,var_ba_nombre,"var_ba_status",nbr_pol_id
3118,San Diego,"En vigencia",3118
3119,San Diego,"En vigencia",3119
3120,San Diego,"En vigencia",3120
3121,La Magdalena,"En vigencia",3121
3122,La Libertad,"En vigencia",3122
3123,San Diego,"En vigencia",3123
3124,San Diego,"En vigencia",3124
3125,Chimbacalle,"En vigencia",3125
3126,San Diego,"En vigencia",3126
3127,San Diego,"En vigencia",3127
3128,San Diego,"En vigencia",3128
3129,San Diego,"En vigencia",3129
3130,San Diego,"En vigencia",3130
3131,San Roque,"En vigencia",3131
3132,San Diego,"En vigencia",3132
3133,San Diego,"En vigencia",3133
3134,San Diego,"En vigencia",3134
3135,San Diego,"En vigencia",3135
3136,San Diego,"En vigencia",3136
3137,San Diego,"En vigencia",3137
3138,San Roque,"En vigencia",3138
3139,San Diego,"En vigencia",3139
3140,San Diego,"En vigencia",3140
3141,San Diego,"En vigencia",3141
3142,San Diego,"En vigencia",3142
3143,San Diego,"En vigencia",3143
3144,Calderón,"En vigencia",3144
3145,Centro Histórico,"En vigencia",3145
3146,Turubamba,"En vigencia",3146
3147,San Diego,"En vigencia",3147
3148,San Diego,"En vigencia",3148
3149,Quitumbe,"En vigencia",3149
3150,San Diego,"En vigencia",3150
3151,San Diego,"En vigencia",3151
3152,San Diego,"En vigencia",3152
3153,La Ecuatoriana,"En vigencia",3153
3154,San Diego,"En vigencia",3154
3155,La Magdalena,"En vigencia",3155
3156,Turubamba,"En vigencia",3156
3157,San Roque,"En vigencia",3157
3158,Puengasí,"En vigencia",3158
3159,Mariscal Sucre,"En vigencia",3159
3160,Quitumbe,"En vigencia",3160
3161,San Diego,"En vigencia",3161
3162,San Roque,"En vigencia",3162
3163,San Diego,"En vigencia",3163
3164,San Diego,"En vigencia",3164
3165,San Juan,"En vigencia",3165
3166,San Juan,"En vigencia",3166
3167,San Diego,"En vigencia",3167
3168,San Diego,"En vigencia",3168
3169,San Diego,"En vigencia",3169
3170,Itchimbía,"En vigencia",3170
3171,San Diego,"En vigencia",3171
3172,San Diego,"En vigencia",3172
3173,San Diego,"En vigencia",3173
3174,San Juan,"En vigencia",3174
3175,El Condado,"En vigencia",3175
3176,San Diego,"En vigencia",3176
3177,Jipijapa,"No existe",3177
3178,Iñaquito,"En vigencia",3178
3179,Cochapamba,"En vigencia",3179
3180,San Diego,"En vigencia",3180
3181,San Diego,"En vigencia",3181
3182,San Diego,"En vigencia",3182
3183,San Diego,"En vigencia",3183
3184,San Diego,"En vigencia",3184
3185,La Ferroviaria,"En vigencia",3185
3186,La Concepción,"No existe",3186
3187,La Magdalena,"En vigencia",3187
3188,La Argelia,"En vigencia",3188
3189,Jipijapa,"En vigencia",3189
3190,San Diego,"En vigencia",3190
3191,Chilibulo,"En vigencia",3191
3192,San Diego,"En vigencia",3192
3193,San Diego,"En vigencia",3193
3194,Solanda,"En vigencia",3194
3195,Itchimbía,"En vigencia",3195
3196,Kennedy,"En vigencia",3196
3197,San Diego,"En vigencia",3197
3198,Comité del Pueblo,"En vigencia",3198
3199,Solanda,"En vigencia",3199
3200,San Diego,"En vigencia",3200
3201,Calderón,"En vigencia",3201
3202,San Diego,"En vigencia",3202
3203,San Diego,"En vigencia",3203
3204,La Libertad,"En vigencia",3204
3205,San Diego,"En vigencia",3205
3206,Chilibulo,"En vigencia",3206
3207,Rumipamba,"En vigencia",3207
3208,Rumipamba,"En vigencia",3208
3209,San Diego,"En vigencia",3209
3210,San Roque,"En vigencia",3210
3211,San Diego,"En vigencia",3211
3212,San Diego,"En vigencia",3212
3213,La Mena,"En vigencia",3213
3214,Calderón,"En vigencia",3214
3215,San Bartolo,"En vigencia",3215
3216,San Diego,"En vigencia",3216
3217,San Diego,"En vigencia",3217
3218,San Diego,"En vigencia",3218
3219,San Roque,"No existe",3219
3220,Kennedy,"En vigencia",3220
3221,San Diego,"En vigencia",3221
3222,San Diego,"En vigencia",3222
3223,San Bartolo,"En vigencia",3223
3224,San Diego,"En vigencia",3224
3225,San Diego,"En vigencia",3225
3226,San Diego,"En vigencia",3226
3227,San Diego,"En vigencia",3227
3228,Iñaquito,"En vigencia",3228
3229,San Diego,"En vigencia",3229
3230,San Diego,"En vigencia",3230
3231,San Diego,"En vigencia",3231
3232,San Diego,"En vigencia",3232
3233,San Diego,"En vigencia",3233
3234,Itchimbía,"En vigencia",3234
3235,San Diego,"En vigencia",3235
3236,San Diego,"En vigencia",3236
3237,Itchimbía,"En vigencia",3237
3238,San Diego,"En vigencia",3238
3239,San Diego,"En vigencia",3239
3240,San Roque,"En vigencia",3240
3241,Quitumbe,"En vigencia",3241
3242,Cochapamba,"En vigencia",3242
3243,San Diego,"En vigencia",3243
3244,Ponceano,"En vigencia",3244
3245,Guamaní,"En vigencia",3245
3246,San Roque,"En vigencia",3246
3247,San Diego,"En vigencia",3247
3248,San Diego,"En vigencia",3248
3249,San Diego,"En vigencia",3249
3250,San Diego,"En vigencia",3250
3251,San Diego,"En vigencia",3251
3252,San Diego,"En vigencia",3252
3253,San Diego,"En vigencia",3253
3254,Belisario Quevedo,"En vigencia",3254
3255,San Diego,"En vigencia",3255
3256,San Diego,"En vigencia",3256
3257,San Diego,"En vigencia",3257
3258,Chimbacalle,"En vigencia",3258
3259,San Diego,"En vigencia",3259
3260,San Diego,"En vigencia",3260
3261,San Roque,"En vigencia",3261
3262,San Diego,"En vigencia",3262
3263,San Diego,"En vigencia",3263
3264,Centro Histórico,"En vigencia",3264
3265,San Roque,"En vigencia",3265
3266,San Roque,"En vigencia",3266
3267,Chilibulo,"En vigencia",3267
3268,San Diego,"En vigencia",3268
3269,San Diego,"En vigencia",3269
3270,San Diego,"En vigencia",3270
3271,Turubamba,"En vigencia",3271
3272,San Roque,"En vigencia",3272
3273,San Diego,"En vigencia",3273
3274,San Diego,"En vigencia",3274
3275,San Roque,"En vigencia",3275
3276,San Diego,"En vigencia",3276
3277,San Diego,"En vigencia",3277
3278,San Diego,"En vigencia",3278
3279,San Roque,"En vigencia",3279
3280,San Diego,"En vigencia",3280
3281,San Juan,"En vigencia",3281
3282,Cotocollao,"En vigencia",3282
3283,San Roque,"En vigencia",3283
3284,Calderón,"En vigencia",3284
3285,San Diego,"En vigencia",3285
3286,Chillogallo,"En vigencia",3286
3287,San Diego,"No existe",3287
3288,San Roque,"En vigencia",3288
3289,Turubamba,"En vigencia",3289
3290,Chillogallo,"En vigencia",3290
3291,San Diego,"En vigencia",3291
3292,San Roque,"En vigencia",3292
3293,San Diego,"En vigencia",3293
3294,Chimbacalle,"En vigencia",3294
3295,San Roque,"En vigencia",3295
3296,San Diego,"En vigencia",3296
3297,San Diego,"En vigencia",3297
3298,Chilibulo,"En vigencia",3298
3299,San Roque,"En vigencia",3299
3300,San Diego,"En vigencia",3300
3301,Cotocollao,"No existe",3301
3302,San Diego,"En vigencia",3302
3303,San Diego,"En vigencia",3303
3304,San Diego,"En vigencia",3304
3305,San Diego,"En vigencia",3305
3306,San Diego,"En vigencia",3306
3307,Comité del Pueblo,"En vigencia",3307
3308,San Diego,"No existe",3308
3309,San Diego,"En vigencia",3309
3310,San Diego,"En vigencia",3310
3311,San Diego,"En vigencia",3311
3312,La Ecuatoriana,"En vigencia",3312
3313,Chilibulo,"En vigencia",3313
3314,San Roque,"En vigencia",3314
3315,San Diego,"En vigencia",3315
3316,San Diego,"En vigencia",3316
3317,San Diego,"En vigencia",3317
3318,San Diego,"En vigencia",3318
3319,San Roque,"En vigencia",3319
3320,Belisario Quevedo,"En vigencia",3320
3321,San Diego,"En vigencia",3321
3322,San Diego,"En vigencia",3322
3323,San Diego,"No existe",3323
3324,San Roque,"En vigencia",3324
3325,San Diego,"En vigencia",3325
3326,San Diego,"En vigencia",3326
3327,San Diego,"En vigencia",3327
3328,San Bartolo,"En vigencia",3328
3329,Iñaquito,"En vigencia",3329
3330,La Argelia,"En vigencia",3330
3331,La Ecuatoriana,"En vigencia",3331
3332,San Diego,"En vigencia",3332
3333,San Diego,"En vigencia",3333
3334,Itchimbía,"En vigencia",3334
3335,Itchimbía,"En vigencia",3335
3336,Quitumbe,"En vigencia",3336
3337,San Roque,"En vigencia",3337
3338,San Diego,"En vigencia",3338
3339,San Roque,"En vigencia",3339
3340,San Diego,"En vigencia",3340
3341,San Diego,"En vigencia",3341
3342,San Diego,"En vigencia",3342
3343,San Diego,"En vigencia",3343
3344,San Diego,"En vigencia",3344
3345,San Diego,"En vigencia",3345
3346,Cochapamba,"En vigencia",3346
3347,San Diego,"En vigencia",3347
3348,San Juan,"En vigencia",3348
3349,San Diego,"En vigencia",3349
3350,San Diego,"En vigencia",3350
3351,San Diego,"En vigencia",3351
3352,San Bartolo,"En vigencia",3352
3353,San Roque,"En vigencia",3353
3354,San Diego,"En vigencia",3354
3355,San Diego,"En vigencia",3355
3356,San Diego,"En vigencia",3356
3357,La Argelia,"No existe",3357
3358,San Diego,"En vigencia",3358
3359,San Roque,"En vigencia",3359
3360,San Diego,"En vigencia",3360
3361,San Diego,"En vigencia",3361
3362,La Magdalena,"En vigencia",3362
3363,San Diego,"En vigencia",3363
3364,San Diego,"En vigencia",3364
3365,San Diego,"En vigencia",3365
3366,Jipijapa,"En vigencia",3366
3367,San Diego,"En vigencia",3367
3368,Chillogallo,"En vigencia",3368
3369,San Diego,"En vigencia",3369
3370,La Ferroviaria,"En vigencia",3370
3371,San Diego,"En vigencia",3371
3372,Cochapamba,"En vigencia",3372
3373,San Diego,"En vigencia",3373
3374,San Diego,"En vigencia",3374
3375,San Diego,"En vigencia",3375
3376,San Diego,"En vigencia",3376
3377,San Diego,"En vigencia",3377
3378,San Diego,"En vigencia",3378
3379,La Concepción,"En vigencia",3379
3380,La Concepción,"En vigencia",3380
3381,San Diego,"En vigencia",3381
3382,San Diego,"En vigencia",3382
3383,San Diego,"En vigencia",3383
3384,San Diego,"En vigencia",3384
3385,San Diego,"En vigencia",3385
3386,San Diego,"En vigencia",3386
3387,San Diego,"En vigencia",3387
3388,San Diego,"En vigencia",3388
3389,San Diego,"En vigencia",3389
3390,San Diego,"En vigencia",3390
3391,San Diego,"En vigencia",3391
3392,Mariscal Sucre,"En vigencia",3392
3393,San Diego,"En vigencia",3393
3394,San Roque,"En vigencia",3394
3395,San Diego,"En vigencia",3395
3396,San Diego,"No existe",3396
3397,San Diego,"En vigencia",3397
3398,San Roque,"En vigencia",3398
3399,San Diego,"En vigencia",3399
3400,La Ecuatoriana,"En vigencia",3400
3401,San Diego,"En vigencia",3401
3402,Chilibulo,"En vigencia",3402
3403,San Diego,"En vigencia",3403
3404,San Diego,"En vigencia",3404
3405,San Diego,"En vigencia",3405
3406,San Diego,"En vigencia",3406
3407,San Diego,"En vigencia",3407
3408,San Diego,"En vigencia",3408
3409,San Diego,"En vigencia",3409
3410,San Diego,"En vigencia",3410
3411,Rumipamba,"No existe",3411
3412,San Diego,"En vigencia",3412
3413,San Diego,"En vigencia",3413
3414,San Diego,"En vigencia",3414
3415,Carcelén,"En vigencia",3415
3416,San Diego,"En vigencia",3416
3417,San Diego,"En vigencia",3417
3418,Jipijapa,"En vigencia",3418
3419,San Diego,"En vigencia",3419
3420,La Argelia,"En vigencia",3420
3421,San Diego,"En vigencia",3421
3422,Mariscal Sucre,"En vigencia",3422
3423,San Diego,"En vigencia",3423
3424,Chilibulo,"En vigencia",3424
3425,San Diego,"En vigencia",3425
3426,San Diego,"En vigencia",3426
3427,San Diego,"En vigencia",3427
3428,San Diego,"En vigencia",3428
3429,Turubamba,"En vigencia",3429
3430,Mariscal Sucre,"En vigencia",3430
3431,San Diego,"En vigencia",3431
3432,San Diego,"En vigencia",3432
3433,San Diego,"En vigencia",3433
3434,Centro Histórico,"En vigencia",3434
3435,San Diego,"En vigencia",3435
3436,San Diego,"En vigencia",3436
3437,San Diego,"En vigencia",3437
3438,San Diego,"En vigencia",3438
3439,San Diego,"En vigencia",3439
3440,San Diego,"En vigencia",3440
3441,San Diego,"En vigencia",3441
3442,La Libertad,"En vigencia",3442
3443,Belisario Quevedo,"En vigencia",3443
3444,La Ecuatoriana,"En vigencia",3444
3445,San Diego,"En vigencia",3445
3446,San Diego,"En vigencia",3446
3447,San Roque,"En vigencia",3447
3448,San Diego,"En vigencia",3448
3449,Ponceano,"En vigencia",3449
3450,La Magdalena,"No existe",3450
3451,San Diego,"En vigencia",3451
3452,San Diego,"En vigencia",3452
3453,San Diego,"En vigencia",3453
3454,San Diego,"En vigencia",3454
3455,San Diego,"En vigencia",3455
3456,La Magdalena,"En vigencia",3456
3457,Solanda,"En vigencia",3457
3458,Chillogallo,"En vigencia",3458
3459,San Diego,"En vigencia",3459
3460,San Diego,"En vigencia",3460
3461,Iñaquito,"En vigencia",3461
3462,Ponceano,"En vigencia",3462
3463,San Diego,"En vigencia",3463
3464,San Diego,"En vigencia",3464
3465,La Ferroviaria,"En vigencia",3465
3466,San Diego,"En vigencia",3466
3467,San Diego,"En vigencia",3467
3468,San Diego,"En vigencia",3468
3469,Chilibulo,"En vigencia",3469
3470,San Diego,"En vigencia",3470
3471,San Diego,"En vigencia",3471
3472,San Juan,"En vigencia",3472
3473,San Diego,"No existe",3473
3474,Kennedy,"En vigencia",3474
3475,San Diego,"En vigencia",3475
3476,San Diego,"En vigencia",3476
3477,San Diego,"No existe",3477
3478,San Diego,"En vigencia",3478
3479,San Diego,"En vigencia",3479
3480,San Diego,"En vigencia",3480
3481,San Diego,"En vigencia",3481
3482,San Diego,"En vigencia",3482
3483,La Mena,"En vigencia",3483
3484,San Diego,"En vigencia",3484
3485,La Magdalena,"En vigencia",3485
3486,San Diego,"En vigencia",3486
3487,San Diego,"En vigencia",3487
3488,Cotocollao,"En vigencia",3488
3489,Chillogallo,"En vigencia",3489
3490,San Diego,"En vigencia",3490
3491,San Diego,"En vigencia",3491
3492,Centro Histórico,"En vigencia",3492
3493,Guamaní,"En vigencia",3493
3494,San Bartolo,"En vigencia",3494
3495,San Diego,"En vigencia",3495
3496,San Diego,"En vigencia",3496
3497,San Diego,"En vigencia",3497
3498,San Diego,"En vigencia",3498
3499,Carcelén,"En vigencia",3499
3500,San Diego,"En vigencia",3500
3501,Cochapamba,"No existe",3501
3502,San Diego,"En vigencia",3502
3503,San Diego,"En vigencia",3503
3504,San Diego,"En vigencia",3504
3505,Turubamba,"En vigencia",3505
3506,Iñaquito,"En vigencia",3506
3507,San Diego,"En vigencia",3507
3508,San Diego,"En vigencia",3508
3509,Chimbacalle,"En vigencia",3509
3510,San Diego,"En vigencia",3510
3511,Calderón,"En vigencia",3511
3512,San Diego,"En vigencia",3512
3513,San Diego,"En vigencia",3513
3514,Chillogallo,"En vigencia",3514
3515,San Diego,"En vigencia",3515
3516,San Diego,"En vigencia",3516
3517,Rumipamba,"En vigencia",3517
3518,San Diego,"En vigencia",3518
3519,San Diego,"En vigencia",3519
3520,La Concepción,"En vigencia",3520
3521,San Diego,"En vigencia",3521
3522,Puengasí,"En vigencia",3522
3523,San Diego,"En vigencia",3523
3524,San Diego,"En vigencia",3524
3525,San Diego,"En vigencia",3525
3526,San Diego,"En vigencia",3526
3527,Carcelén,"En vigencia",3527
3528,San Diego,"En vigencia",3528
3529,San Diego,"En vigencia",3529
3530,Chilibulo,"En vigencia",3530
3531,San Diego,"En vigencia",3531
3532,Iñaquito,"En vigencia",3532
3533,San Diego,"En vigencia",3533
3534,San Diego,"En vigencia",3534
3535,San Diego,"En vigencia",3535
3536,San Diego,"En vigencia",3536
3537,San Diego,"En vigencia",3537
3538,Iñaquito,"En vigencia",3538
3539,San Diego,"En vigencia",3539
3540,San Diego,"En vigencia",3540
3541,La Ferroviaria,"En vigencia",3541
3542,San Diego,"En vigencia",3542
3543,La Mena,"En vigencia",3543
3544,La Ferroviaria,"En vigencia",3544
3545,La Argelia,"En vigencia",3545
3546,San Roque,"En vigencia",3546
3547,San Diego,"En vigencia",3547
3548,San Diego,"En vigencia",3548
3549,San Diego,"En vigencia",3549
3550,San Diego,"En vigencia",3550
3551,Chimbacalle,"En vigencia",3551
3552,San Diego,"En vigencia",3552
3553,Guamaní,"En vigencia",3553
3554,Iñaquito,"En vigencia",3554
3555,San Diego,"En vigencia",3555
3556,La Ferroviaria,"En vigencia",3556
3557,San Juan,"En vigencia",3557
3558,San Diego,"En vigencia",3558
3559,San Diego,"En vigencia",3559
3560,San Diego,"En vigencia",3560
3561,Itchimbía,"En vigencia",3561
3562,San Roque,"En vigencia",3562
3563,Chimbacalle,"En vigencia",3563
3564,San Diego,"En vigencia",3564
3565,San Diego,"En vigencia",3565
3566,San Diego,"En vigencia",3566
3567,San Diego,"En vigencia",3567
3568,San Diego,"No existe",3568
3569,Cotocollao,"En vigencia",3569
3570,San Diego,"En vigencia",3570
3571,San Diego,"En vigencia",3571
3572,San Diego,"En vigencia",3572
3573,San Diego,"En vigencia",3573
3574,San Diego,"En vigencia",3574
3575,La Magdalena,"En vigencia",3575
3576,San Diego,"No existe",3576
3577,San Roque,"En vigencia",3577
3578,San Diego,"En vigencia",3578
3579,San Diego,"En vigencia",3579
3580,San Diego,"En vigencia",3580
3581,San Diego,"En vigencia",3581
3582,San Diego,"En vigencia",3582
3583,San Diego,"No existe",3583
3584,San Diego,"En vigencia",3584
3585,San Diego,"En vigencia",3585
3586,San Diego,"En vigencia",3586
3587,Itchimbía,"En vigencia",3587
3588,San Diego,"En vigencia",3588
3589,San Diego,"En vigencia",3589
3590,San Diego,"En vigencia",3590
3591,San Diego,"En vigencia",3591
3592,San Diego,"En vigencia",3592
3593,San Diego,"En vigencia",3593
3594,San Diego,"En vigencia",3594
3595,San Diego,"En vigencia",3595
3596,San Diego,"En vigencia",3596
3597,San Roque,"En vigencia",3597
3598,San Diego,"En vigencia",3598
3599,San Diego,"En vigencia",3599
3600,San Diego,"En vigencia",3600
3601,San Diego,"En vigencia",3601
3602,San Diego,"En vigencia",3602
3603,Solanda,"En vigencia",3603
3604,San Diego,"En vigencia",3604
3605,San Diego,"En vigencia",3605
3606,Itchimbía,"En vigencia",3606
3607,San Juan,"En vigencia",3607
3608,El Condado,"En vigencia",3608
3609,San Diego,"En vigencia",3609
3610,San Diego,"En vigencia",3610
3611,San Diego,"En vigencia",3611
3612,San Roque,"En vigencia",3612
3613,La Mena,"En vigencia",3613
3614,Mariscal Sucre,"En vigencia",3614
3615,San Diego,"En vigencia",3615
3616,San Diego,"En vigencia",3616
3617,San Diego,"En vigencia",3617
3618,San Diego,"En vigencia",3618
3619,Carcelén,"En vigencia",3619
3620,San Diego,"En vigencia",3620
3621,San Diego,"En vigencia",3621
3622,San Diego,"En vigencia",3622
3623,San Diego,"En vigencia",3623
3624,San Diego,"En vigencia",3624
3625,San Juan,"En vigencia",3625
3626,San Diego,"En vigencia",3626
3627,San Diego,"En vigencia",3627
3628,San Diego,"En vigencia",3628
3629,San Diego,"En vigencia",3629
3630,San Diego,"En vigencia",3630
3631,San Roque,"En vigencia",3631
3632,San Diego,"En vigencia",3632
3633,San Diego,"En vigencia",3633
3634,San Roque,"En vigencia",3634
3635,San Diego,"En vigencia",3635
3636,Ponceano,"En vigencia",3636
3637,San Diego,"En vigencia",3637
3638,San Diego,"En vigencia",3638
3639,San Diego,"En vigencia",3639
3640,San Diego,"En vigencia",3640
3641,Jipijapa,"En vigencia",3641
3642,San Diego,"En vigencia",3642
3643,San Diego,"En vigencia",3643
3644,San Diego,"En vigencia",3644
3645,San Diego,"En vigencia",3645
3646,Cotocollao,"En vigencia",3646
3647,Turubamba,"En vigencia",3647
3648,San Diego,"En vigencia",3648
3649,San Diego,"En vigencia",3649
3650,San Diego,"En vigencia",3650
3651,San Diego,"En vigencia",3651
3652,San Diego,"En vigencia",3652
3653,Iñaquito,"En vigencia",3653
3654,San Diego,"En vigencia",3654
3655,Chimbacalle,"En vigencia",3655
3656,San Diego,"En vigencia",3656
3657,Jipijapa,"En vigencia",3657
3658,San Diego,"En vigencia",3658
3659,San Roque,"En vigencia",3659
3660,San Diego,"En vigencia",3660
3661,Centro Histórico,"En vigencia",3661
3662,Cochapamba,"En vigencia",3662
3663,Chimbacalle,"En vigencia",3663
3664,San Diego,"En vigencia",3664
3665,San Diego,"En vigencia",3665
3666,San Diego,"En vigencia",3666
3667,San Diego,"En vigencia",3667
3668,Mariscal Sucre,"En vigencia",3668
3669,San Diego,"En vigencia",3669
3670,Jipijapa,"En vigencia",3670
3671,Mariscal Sucre,"No existe",3671
3672,Comité del Pueblo,"En vigencia",3672
3673,San Diego,"En vigencia",3673
3674,San Diego,"En vigencia",3674
3675,San Diego,"En vigencia",3675
3676,San Diego,"En vigencia",3676
3677,San Diego,"En vigencia",3677
3678,Chillogallo,"En vigencia",3678
3679,San Diego,"En vigencia",3679
3680,La Ferroviaria,"En vigencia",3680
3681,Carcelén,"En vigencia",3681
3682,Iñaquito,"En vigencia",3682
3683,San Diego,"En vigencia",3683
3684,Rumipamba,"En vigencia",3684
3685,San Diego,"En vigencia",3685
3686,Itchimbía,"En vigencia",3686
3687,San Diego,"En vigencia",3687
3688,La Magdalena,"En vigencia",3688
3689,San Diego,"En vigencia",3689
3690,Chillogallo,"En vigencia",3690
3691,La Concepción,"En vigencia",3691
3692,San Diego,"En vigencia",3692
3693,Chilibulo,"En vigencia",3693
3694,San Diego,"En vigencia",3694
3695,La Argelia,"En vigencia",3695
3696,San Diego,"No existe",3696
3697,San Juan,"En vigencia",3697
3698,San Roque,"En vigencia",3698
3699,San Diego,"En vigencia",3699
3700,San Diego,"En vigencia",3700
3701,San Diego,"En vigencia",3701
3702,San Diego,"En vigencia",3702
3703,San Diego,"En vigencia",3703
3704,Mariscal Sucre,"En vigencia",3704
3705,La Ferroviaria,"En vigencia",3705
3706,San Diego,"En vigencia",3706
3707,San Diego,"En vigencia",3707
3708,San Diego,"En vigencia",3708
3709,San Diego,"En vigencia",3709
3710,Cochapamba,"En vigencia",3710
3711,La Libertad,"En vigencia",3711
3712,San Diego,"En vigencia",3712
3713,San Diego,"En vigencia",3713
3714,San Diego,"En vigencia",3714
3715,Belisario Quevedo,"En vigencia",3715
3716,Mariscal Sucre,"En vigencia",3716
3717,San Diego,"En vigencia",3717
3718,San Diego,"En vigencia",3718
3719,Mariscal Sucre,"En vigencia",3719
3720,Kennedy,"No existe",3720
3721,San Diego,"En vigencia",3721
3722,San Diego,"En vigencia",3722
3723,Puengasí,"En vigencia",3723
3724,Chimbacalle,"En vigencia",3724
3725,San Diego,"En vigencia",3725
3726,San Diego,"En vigencia",3726
3727,San Diego,"En vigencia",3727
3728,San Diego,"No existe",3728
3729,San Diego,"En vigencia",3729
3730,San Diego,"En vigencia",3730
3731,Calderón,"En vigencia",3731
3732,San Roque,"En vigencia",3732
3733,San Diego,"En vigencia",3733
3734,La Ecuatoriana,"En vigencia",3734
3735,La Mena,"En vigencia",3735
3736,San Diego,"En vigencia",3736
3737,San Diego,"En vigencia",3737
3738,San Diego,"En vigencia",3738
3739,San Roque,"En vigencia",3739
3740,San Diego,"En vigencia",3740
3741,San Diego,"En vigencia",3741
3742,San Diego,"En vigencia",3742
3743,La Ferroviaria,"En vigencia",3743
3744,San Diego,"En vigencia",3744
3745,El Condado,"En vigencia",3745
3746,San Diego,"En vigencia",3746
3747,Kennedy,"En vigencia",3747
3748,Mariscal Sucre,"En vigencia",3748
3749,San Diego,"En vigencia",3749
3750,San Diego,"En vigencia",3750
3751,San Diego,"En vigencia",3751
3752,Chillogallo,"En vigencia",3752
3753,San Diego,"En vigencia",3753
3754,San Diego,"En vigencia",3754
3755,Chilibulo,"En vigencia",3755
3756,San Diego,"En vigencia",3756
3757,San Diego,"En vigencia",3757
3758,San Diego,"En vigencia",3758
3759,San Bartolo,"En vigencia",3759
3760,San Diego,"En vigencia",3760
3761,Cotocollao,"En vigencia",3761
3762,San Diego,"En vigencia",3762
3763,San Diego,"En vigencia",3763
3764,San Diego,"En vigencia",3764
3765,San Diego,"En vigencia",3765
3766,San Diego,"No existe",3766
3767,San Diego,"En vigencia",3767
3768,San Diego,"En vigencia",3768
3769,San Diego,"En vigencia",3769
3770,San Diego,"En vigencia",3770
3771,La Mena,"En vigencia",3771
3772,San Diego,"En vigencia",3772
3773,San Diego,"En vigencia",3773
3774,San Diego,"En vigencia",3774
3775,La Magdalena,"En vigencia",3775
3776,San Diego,"En vigencia",3776
3777,San Diego,"En vigencia",3777
3778,San Diego,"En vigencia",3778
3779,San Diego,"En vigencia",3779
3780,San Diego,"En vigencia",3780
3781,Kennedy,"En vigencia",3781
3782,San Diego,"En vigencia",3782
3783,San Diego,"En vigencia",3783
3784,Kennedy,"En vigencia",3784
3785,San Diego,"En vigencia",3785
3786,San Diego,"En vigencia",3786
3787,San Diego,"En vigencia",3787
3788,San Diego,"En vigencia",3788
3789,Itchimbía,"En vigencia",3789
3790,Belisario Quevedo,"En vigencia",3790
3791,Rumipamba,"En vigencia",3791
3792,Chimbacalle,"En vigencia",3792
3793,Puengasí,"En vigencia",3793
3794,San Diego,"En vigencia",3794
3795,San Diego,"En vigencia",3795
3796,San Diego,"En vigencia",3796
3797,San Diego,"En vigencia",3797
3798,Quitumbe,"En vigencia",3798
3799,San Diego,"En vigencia",3799
3800,San Diego,"No existe",3800
3801,San Roque,"En vigencia",3801
3802,San Diego,"En vigencia",3802
3803,Turubamba,"En vigencia",3803
3804,San Diego,"En vigencia",3804
3805,San Diego,"En vigencia",3805
3806,San Diego,"En vigencia",3806
3807,San Diego,"En vigencia",3807
3808,San Diego,"En vigencia",3808
3809,Comité del Pueblo,"En vigencia",3809
3810,San Diego,"En vigencia",3810
3811,San Diego,"En vigencia",3811
3812,La Argelia,"En vigencia",3812
3813,San Diego,"En vigencia",3813
3814,San Diego,"En vigencia",3814
3815,San Diego,"En vigencia",3815
3816,La Concepción,"En vigencia",3816
3817,Guamaní,"En vigencia",3817
3818,San Juan,"En vigencia",3818
3819,San Diego,"En vigencia",3819
3820,San Diego,"No existe",3820
3821,La Libertad,"En vigencia",3821
3822,San Roque,"En vigencia",3822
3823,San Diego,"En vigencia",3823
3824,San Diego,"En vigencia",3824
3825,San Diego,"En vigencia",3825
3826,Solanda,"En vigencia",3826
3827,San Diego,"En vigencia",3827
3828,San Diego,"En vigencia",3828
3829,San Diego,"En vigencia",3829
3830,San Diego,"En vigencia",3830
3831,San Diego,"En vigencia",3831
3832,Ponceano,"En vigencia",3832
3833,San Diego,"En vigencia",3833
3834,San Diego,"En vigencia",3834
3835,La Ecuatoriana,"En vigencia",3835
3836,San Diego,"En vigencia",3836
3837,San Diego,"En vigencia",3837
3838,San Juan,"En vigencia",3838
3839,San Diego,"En vigencia",3839
3840,San Diego,"En vigencia",3840
3841,San Diego,"En vigencia",3841
3842,Solanda,"En vigencia",3842
3843,San Diego,"En vigencia",3843
3844,Belisario Quevedo,"En vigencia",3844
3845,San Diego,"En vigencia",3845
3846,Comité del Pueblo,"En vigencia",3846
3847,San Diego,"En vigencia",3847
3848,San Diego,"En vigencia",3848
3849,San Diego,"En vigencia",3849
3850,La Libertad,"En vigencia",3850
3851,San Diego,"No existe",3851
3852,San Diego,"En vigencia",3852
3853,San Diego,"En vigencia",3853
3854,Comité del Pueblo,"En vigencia",3854
3855,San Diego,"En vigencia",3855
3856,San Diego,"En vigencia",3856
3857,San Diego,"En vigencia",3857
3858,San Diego,"En vigencia",3858
3859,San Diego,"En vigencia",3859
3860,San Diego,"En vigencia",3860
3861,La Magdalena,"En vigencia",3861
3862,San Diego,"En vigencia",3862
3863,La Concepción,"En vigencia",3863
3864,San Diego,"En vigencia",3864
3865,San Diego,"En vigencia",3865
3866,Guamaní,"En vigencia",3866
3867,Turubamba,"En vigencia",3867
3868,San Diego,"En vigencia",3868
3869,San Diego,"En vigencia",3869
